ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
9194,SLC16A7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9196,KCNAB3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9197,SLC33A1,1,2,1,0,1,1,1,0,0,0.0236,0,0,0.040874206,0,0.0148,0,0,0,0,0.0196,0
9200,HACD1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,DCLK1,2,1,2,1,0,1,1,0,0,0.048811111,0,0,0,0,0.0124,0,0.0284,0,0,0,0
9202,ZMYM4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9203,ZMYM3,0,1,1,1,0,1,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0
9204,ZMYM6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,ZMYM5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,LRRFIP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9209,LRRFIP2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,BMP15,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9211,LGI1,1,1,2,1,0,1,1,0,0,0.1024,0,0,0.0536,0,0,0,0,0,0,0,0
9212,AURKB,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,XPR1,1,1,1,0,0,1,1,0,0,0.038,0,0,0.0144,0,0,0,0,0,0,0.0208,0
9214,FCMR,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,LARGE,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,VAPB,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,VAPA,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0.0356,0,0,0,0,0,0
9219,MTA2,0,1,1,1,0,1,0,0,0,0.022233333,0,0,0.048876556,0,0,0,0.0148,0,0,0,0
9220,TIAF1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,NOLC1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,MAGI1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,LRAT,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9228,DLGAP2,2,1,2,1,0,1,1,0,0,0.109633333,0,0,0,0,0.0144,0,0,0.19322,0,0.029857778,0
9229,DLGAP1,1,1,2,1,2,1,1,0,0,0.039919444,0,0,0,0,0,0,0.0828,0,0,0,0
9230,RAB11B,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9231,DLG5,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9232,PTTG1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9235,IL32,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9236,CCPG1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9238,TBRG4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,PNMA1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,NOG,1,1,2,1,1,1,0,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0
9242,MSC,1,1,1,0,0,1,0,0,0,0.053,0,0,0.140672943,0,0,0,0,0,0,0.010044444,0
9244,CRLF1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9245,GCNT3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9246,UBE2L6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9247,GCM2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,GPR50,2,1,1,0,2,1,0,0,0,0.0252,0,0,0.124178891,0,0.050560141,0,0.0144,0.2,0,0,0
9249,DHRS3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9252,RPS6KA5,1,2,1,0,2,1,1,0,0,0,0,0,0.0164,0,0,0,0,0,0,0,0
9253,NUMBL,2,1,2,1,1,1,1,0,0,0.0412,0,0,0,0,0,0,0,0,0,0,0
9254,CACNA2D2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.19322,0,0,0
9255,AIMP1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9256,BZRAP1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,MFHAS1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,PDLIM7,0,1,1,1,0,1,1,0,0,0.086666644,0,0,0.056318251,0,0.027930556,0,0.0064,0,0,0.0096,0
9261,MAPKAPK2,1,2,1,0,2,1,1,0,0,0.0168,0,0,0.0168,0,0,0,0,0,0,0,0
9262,STK17B,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9263,STK17A,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265,CYTH3,0,1,1,1,1,1,1,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
9266,CYTH2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9267,CYTH1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270,ITGB1BP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9271,PIWIL1,1,1,1,0,1,1,1,0,0,0,0,0,0.0172,0,0,0,0,0,0,0.0104,0
9274,BCL7C,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9275,BCL7B,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9276,COPB2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9277,WDR46,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9278,ZBTB22,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,MED14,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,GPR37L1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284,NPIPA1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9287,TAAR2,0,1,1,0,2,1,0,0,0,0.0144,0,0,0.0144,0,0,0,0,0,0,0,0
9289,ADGRG1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,GPR55,1,1,1,0,0,1,1,0,0,0,0,0,0.0566,0,0,0,0,0,0,0.0104,0
9293,GPR52,0,1,2,0,0,1,0,0,0,0.0419,0,0,0,0,0,0,0,0,0,0,0
9294,S1PR2,1,1,2,1,2,1,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
9295,SRSF11,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9296,ATP6V1F,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,SOCS6,1,1,1,0,0,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
9308,CD83,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,ZNF235,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,ASIC3,1,1,1,1,1,1,1,0,0,0,0.2,0,0.036766667,0,0,0,0,0,0,0,0
9312,KCNB2,1,1,1,1,0,1,1,0,0,0.0248,0,0,0,0,0,0,0,0.2,0,0,0
9313,MMP20,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9314,KLF4,1,1,1,1,1,1,0,0,0,0.0356,0,0,0.0148,0,0,0,0,0,0,0,0
9315,NREP,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,PTER,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9318,COPS2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9319,TRIP13,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,TRIP12,1,1,1,0,1,1,1,0,0,0,0,0,0.0192,0,0,0,0,0,0,0.0308,0
9321,TRIP11,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9322,TRIP10,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,HMGN3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,TRIP4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,ZNHIT3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9328,GTF3C5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,GTF3C4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330,GTF3C3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331,B4GALT6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9332,CD163,1,1,1,0,0,1,0,1,0,0.0244,0,0,0.0144,0,0,0,0,0,0,0,0
9333,TGM5,1,1,1,0,0,1,1,0,0,0.0239,0,0,0,0,0,0,0.0184,0,0,0,0
9334,B4GALT5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,CNOT8,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9338,TCEAL1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9340,GLP2R,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,VAMP3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
9342,SNAP29,2,2,2,1,1,1,1,0,0,0.034177778,0,0,0.0176,0,0,0,0,0,0,0,0
9343,EFTUD2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,TAOK2,2,1,1,1,1,1,1,0,0,0.0168,0,0,0,0,0,0,0,0,0,0.0338,0
9348,NDST3,2,0,1,1,1,1,1,0,0,0.084128222,0,0,0.0484,0,0.059266667,0,0,0,0,0,0
9349,RPL23,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,CER1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9351,SLC9A3R2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,TXNL1,1,1,1,1,0,1,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0
9353,SLIT2,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,UBE4A,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,LHX2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,SLC22A6,2,1,1,0,0,1,1,0,0,0,0,0,0.0176,0,0,0,0,0,0,0,0
9358,ITGBL1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,PPIG,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9361,LONP1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,CPNE6,1,1,2,1,0,1,1,0,0,0,0,0,0.0588,0,0,0,0,0,0,0,0
9363,RAB33A,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9364,RAB28,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9365,KL,1,0,1,1,1,1,1,0,0,0.0371,0,0,0.131744497,0,0.0473,0,0,0,0,0,0
9367,RAB9A,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9368,SLC9A3R1,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9369,NRXN3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0
9370,ADIPOQ,2,1,2,0,2,1,1,0,0,0.0245,0,0,0.0414,0,0,0,0,0,0,0,0
9371,KIF3B,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9372,ZFYVE9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9373,PLAA,2,2,1,1,1,1,1,0,0,0.0184,0,0,0,0,0,0,0,0,0,0.0068,0
9374,PPT2,1,1,1,1,1,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
9375,TM9SF2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,SLC22A8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377,COX5A,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9378,NRXN1,2,2,2,1,1,1,1,1,0,0.0144,0,0,0,0,0,0,0.0144,0,0,0.066342549,0
9379,NRXN2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0144,0
9380,GRHPR,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9381,OTOF,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,COG1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388,LIPG,1,1,1,0,1,1,1,0,0,0,0,0,0.056114376,0,0,0,0,0,0,0,0
9389,SLC22A14,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,SLC22A13,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9391,CIAO1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9392,TGFBRAP1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9394,HS6ST1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9397,NMT2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,CD101,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,STOML1,0,1,0,1,0,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
9400,RECQL5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9401,RECQL4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,GRAP2,1,1,1,0,1,1,1,0,0,0,0,0,0.036782222,0,0,0,0,0,0,0,0
9403,15-Sep,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,LPXN,1,1,1,0,0,1,0,0,0,0,0,0,0.020544444,0,0,0,0.0216,0,0,0,0
9406,ZRANB2,0,1,1,1,0,1,1,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0
9407,TMPRSS11D,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,PEX16,0,1,1,0,1,1,0,1,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
9410,SNRNP40,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9411,ARHGAP29,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9412,MED21,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9413,FAM189A2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,TJP2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9415,FADS2,2,1,1,1,1,1,1,1,0,0.026711111,0,0,0.041077778,0,0.0333,0,0.024116667,0,0,0,0
9416,DDX23,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9419,CRIPT,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9420,CYP7B1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,HAND1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9422,ZNF264,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9423,NTN1,1,1,2,1,1,1,1,0,0,0.0192,0,0,0.0184,0,0,0,0,0,0,0,0
9424,KCNK6,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9425,CDYL,1,1,1,0,0,1,1,0,0,0,0,0,0.0232,0,0,0,0,0,0,0,0
9426,CDY2A,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,ECEL1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9429,ABCG2,1,1,1,1,1,1,1,0,0,0.026633333,0,0,0.0403,0,0,0,0,0,0,0,0
9435,CHST2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436,NCR2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9437,NCR1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9439,MED23,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9440,MED17,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,MED26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,MED27,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9443,MED7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9444,QKI,2,1,1,1,0,1,1,0,0,0.085533681,0,0,0.038,0,0,0,0,0,0,0,0
9445,ITM2B,0,1,1,1,0,1,1,1,0,0,0,0,0.0119,0,0,0,0.0423,0,0,0,0
9446,GSTO1,2,1,1,0,1,1,0,0,0,0.0144,0,0,0,0,0,0,0.0144,0,0,0,0
9447,AIM2,1,1,1,1,1,1,1,0,0,0,0,0,0.0339,0,0,0,0,0,0,0,0
9448,MAP4K4,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,LY86,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,EIF2AK3,1,1,1,1,2,1,1,0,0,0.0084,0,0,0.0101,0,0,0,0,0,0,0,0
9452,ITM2A,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,GGPS1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,HOMER3,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9455,HOMER2,2,1,1,1,2,1,1,0,0,0.0476,0,0,0,0,0,0,0,0,0,0,0
9456,HOMER1,2,1,2,1,2,1,1,0,0,0.026444444,0,0,0.057367152,0,0.0385,0,0,0,0,0.140744444,0
9457,FHL5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9459,ARHGEF6,1,1,1,1,1,1,1,0,0,0.0148,0,0,0,0,0.0148,0,0,0,0,0,0
9462,RASAL2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9463,PICK1,2,1,2,1,0,1,1,0,0,0.085185919,0,0,0.05897442,0,0,0,0.004,0,0,0,0
9464,HAND2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0
9465,AKAP7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9466,IL27RA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9467,SH3BP5,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0292,0,0,0,0
9468,PCYT1B,1,1,1,1,1,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
9469,CHST3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9470,EIF4E2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9472,AKAP6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9473,THEMIS2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9474,ATG5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9475,ROCK2,1,1,2,1,1,1,1,0,0,0,0,0,0.037377778,0,0,0,0,0,0,0,0
9476,NAPSA,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9477,MED20,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9478,CABP1,0,1,1,1,0,1,1,0,0,0.0413,0,0,0.0216,0,0,0,0,0,0,0,0
9479,MAPK8IP1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,ONECUT2,1,1,2,0,0,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
9481,SLC25A27,2,1,2,1,0,1,1,0,0,0.052194444,0,0,0,0,0,0,0,0,0,0.0416,0
9482,STX8,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9486,CHST10,1,2,1,1,0,1,1,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
9487,PIGL,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9488,PIGB,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9489,PGS1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9491,PSMF1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9493,KIF23,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,AKAP5,0,1,2,0,0,1,0,0,0,0.0144,0,0,0.041587556,0,0.0472,0,0,0,0,0,0
9496,TBX4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,SLC4A7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9498,SLC4A8,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,MYOT,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,MAGED1,1,2,2,0,2,1,1,0,0,0,0,0,0.012,0,0,0,0,0,0,0.0167,0.303813054
9501,RPH3AL,1,1,2,0,0,1,1,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0
9502,XAGE2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,PAGE4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,ADAMTS4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,ADAMTS3,1,0,1,1,0,1,1,1,0,0.0192,0,0,0,0,0,0,0,0,0,0,0
9509,ADAMTS2,2,1,1,0,0,1,1,0,0,0.0088,0,0,0.012,0,0,0,0,0,0,0,0
9510,ADAMTS1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9512,PMPCB,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,FXR2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0.0124,0
9514,GAL3ST1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9515,STXBP5L,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9516,LITAF,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,SPTLC2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518,GDF15,1,1,1,0,0,1,0,0,0,0.066406867,0,0,0.074511111,0,0.028,0,0,0,0,0,0
9519,TBPL1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9520,NPEPPS,0,1,1,1,0,1,1,0,0,0.0144,0,0,0.0144,0,0,0,0,0,0,0,0
9521,EEF1E1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522,SCAMP1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9524,TECR,0,1,1,0,1,1,1,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0
9525,VPS4B,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,MPDU1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,GOSR1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,TMEM59,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9529,BAG5,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530,BAG4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9531,BAG3,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,BAG2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533,POLR1C,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9534,ZNF254,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9535,GMFG,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9536,PTGES,1,1,1,0,1,1,1,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0
9537,TP53I11,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9538,EI24,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,TP53I3,1,1,1,0,1,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0
9541,CIR1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542,NRG2,2,1,1,1,1,1,1,0,0,0.081091111,0,0,0,0,0,0,0.0224,0,0,0,0
9543,IGDCC3,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545,RAB3D,1,1,1,1,1,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
9546,APBA3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9547,CXCL14,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0
